file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\PROJECTS\huston\huston\src\strategy\Impl2.java,strategy.Impl2,search/0,false,7,0,0,0,0,2,1,4,1,0,0,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,4,4,0,false
C:\PROJECTS\huston\huston\src\strategy\Impl2.java,strategy.Impl2,postProcess/0,false,6,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\PROJECTS\huston\huston\src\strategy\Impl2.java,strategy.Impl2,preProcess/0,false,5,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\PROJECTS\huston\huston\src\prototype\This.java,prototype.This,clone/0,false,5,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\prototype\This.java,prototype.This,execute/0,false,7,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\prototype\This.java,prototype.This,getName/0,false,6,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\decorator\Widget.java,decorator.Widget,draw/0,false,3,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\PROJECTS\huston\huston\src\composite\Entity.java,composite.Entity,traverse/0,false,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0,false
C:\PROJECTS\huston\huston\src\template\Specialization.java,template.Specialization,stepThr/0,false,6,1,3,0,3,1,3,5,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,false
C:\PROJECTS\huston\huston\src\template\Specialization.java,template.Specialization,step3_1/0,false,12,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\PROJECTS\huston\huston\src\template\Specialization.java,template.Specialization,step3_2/0,false,14,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\PROJECTS\huston\huston\src\template\Specialization.java,template.Specialization,step3_3/0,false,15,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\PROJECTS\huston\huston\src\factory\Client.java,factory.Client,main/1[java.lang.String[]],false,3,3,3,0,3,1,1,6,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,9,0,false
C:\PROJECTS\huston\huston\src\bridge\StackImp.java,bridge.StackImp,pop/0,false,5,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\PROJECTS\huston\huston\src\bridge\StackImp.java,bridge.StackImp,peek/0,false,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
C:\PROJECTS\huston\huston\src\bridge\StackImp.java,bridge.StackImp,push/1[java.lang.Object],false,4,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\PROJECTS\huston\huston\src\bridge\StackImp.java,bridge.StackImp,empty/0,false,5,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\PROJECTS\huston\huston\src\decorator\BorderDecorator.java,decorator.BorderDecorator,draw/0,false,7,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\decorator\BorderDecorator.java,decorator.BorderDecorator,BorderDecorator/1[decorator.Widget],true,4,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\huston\huston\src\template\TemplateMethodDemo.java,template.TemplateMethodDemo,main/1[java.lang.String[]],false,3,2,2,0,2,1,1,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,false
C:\PROJECTS\huston\huston\src\strategy\Strategy.java,strategy.Strategy,solve/0,false,3,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\observer\SensorSystem.java,observer.SensorSystem,unregister/1[observer.AlarmListener],false,7,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\huston\huston\src\observer\SensorSystem.java,observer.SensorSystem,register/1[observer.AlarmListener],false,6,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\huston\huston\src\observer\SensorSystem.java,observer.SensorSystem,soundTheAlarm/0,false,8,1,2,1,1,2,4,3,0,1,0,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\bridge\Stack.java,bridge.Stack,Stack/1[java.lang.String],true,5,2,2,0,2,2,1,4,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\bridge\Stack.java,bridge.Stack,isEmpty/0,false,11,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\bridge\Stack.java,bridge.Stack,pop/0,false,10,1,2,1,1,1,2,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\bridge\Stack.java,bridge.Stack,push/1[int],false,9,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\bridge\Stack.java,bridge.Stack,Stack/0,true,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\visitor\Leaf.java,visitor.Leaf,Leaf/1[int],true,5,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\visitor\Leaf.java,visitor.Leaf,accept/1[visitor.Visitor],false,7,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\visitor\Leaf.java,visitor.Leaf,traverse/0,false,6,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\visitor\Leaf.java,visitor.Leaf,getNumber/0,false,8,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\bridge\StackMine.java,bridge.StackMine,push/1[java.lang.Object],false,6,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\bridge\StackMine.java,bridge.StackMine,peek/0,false,7,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\bridge\StackMine.java,bridge.StackMine,pop/0,false,8,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\bridge\StackMine.java,bridge.StackMine,empty/0,false,9,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod2.java,strategy.TemplateMethod2,solve/0,false,4,1,3,0,3,3,3,7,0,0,0,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,6,1,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod2.java,strategy.TemplateMethod2,search/0,false,12,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1028,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod2.java,strategy.TemplateMethod2,preProcess/0,false,11,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod2.java,strategy.TemplateMethod2,postProcess/0,false,13,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\PROJECTS\huston\huston\src\composite\Product.java,composite.Product,Product/1[int],true,5,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\composite\Product.java,composite.Product,traverse/0,false,6,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\factory\ConcreteProductA.java,factory.ConcreteProductA,getName/0,false,4,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\chainOfResponsibility\ChainDemo.java,chainOfResponsibility.ChainDemo,main/1[java.lang.String[]],false,5,3,7,0,7,2,6,27,0,10,1,6,0,0,1,0,0,0,1,11,10,0,1,0,0,0,15,9,0,false
C:\PROJECTS\huston\huston\src\factory\ConcreteProductB.java,factory.ConcreteProductB,getName/0,false,4,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\command\Command.java,command.Command,execute/0,false,4,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\command\LightOnCommand.java,command.LightOnCommand,execute/0,false,8,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\command\LightOnCommand.java,command.LightOnCommand,LightOnCommand/1[command.Light],true,5,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\proxy\Image.java,proxy.Image,displayImage/0,false,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\proxy\ProxyExample.java,proxy.ProxyExample,main/1[java.lang.String[]],false,5,2,2,0,2,1,1,8,0,3,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,9,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod1.java,strategy.TemplateMethod1,stop/0,false,14,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1028,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod1.java,strategy.TemplateMethod1,solve/0,false,5,1,4,0,4,3,4,5,0,0,0,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod1.java,strategy.TemplateMethod1,start/0,false,11,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1028,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod1.java,strategy.TemplateMethod1,isSolution/0,false,13,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\PROJECTS\huston\huston\src\strategy\TemplateMethod1.java,strategy.TemplateMethod1,nextTry/0,false,12,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\PROJECTS\huston\huston\src\prototype\TheOther.java,prototype.TheOther,execute/0,false,6,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\prototype\TheOther.java,prototype.TheOther,clone/0,false,4,1,1,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\huston\huston\src\prototype\TheOther.java,prototype.TheOther,getName/0,false,5,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\state\State.java,state.State,off/1[state.FSM],false,5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\State.java,state.State,ack/1[state.FSM],false,6,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\State.java,state.State,on/1[state.FSM],false,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\observer\Lighting.java,observer.Lighting,alarm/0,false,4,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\template\Generalization.java,template.Generalization,stepFor/0,false,16,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\PROJECTS\huston\huston\src\template\Generalization.java,template.Generalization,stepThr/0,false,15,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\PROJECTS\huston\huston\src\template\Generalization.java,template.Generalization,findSolution/0,false,5,1,5,1,4,1,4,6,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\PROJECTS\huston\huston\src\template\Generalization.java,template.Generalization,stepTwo/0,false,14,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1028,0,false
C:\PROJECTS\huston\huston\src\template\Generalization.java,template.Generalization,stepOne/0,false,12,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\PROJECTS\huston\huston\src\visitor\Component.java,visitor.Component,accept/1[visitor.Visitor],false,5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
C:\PROJECTS\huston\huston\src\visitor\Component.java,visitor.Component,traverse/0,false,4,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,false
C:\PROJECTS\huston\huston\src\bridge\StackHanoi.java,bridge.StackHanoi,StackHanoi/1[java.lang.String],true,6,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\bridge\StackHanoi.java,bridge.StackHanoi,reportRejected/0,false,7,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\bridge\StackHanoi.java,bridge.StackHanoi,push/1[int],false,8,1,3,0,3,3,4,4,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\bridge\StackHanoi.java,bridge.StackHanoi,StackHanoi/0,true,5,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,false
C:\PROJECTS\huston\huston\src\command\Light.java,command.Light,turnOff/0,false,7,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\command\Light.java,command.Light,turnOn/0,false,4,0,1,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,false
C:\PROJECTS\huston\huston\src\composite\Box.java,composite.Box,Box/1[int],true,9,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\composite\Box.java,composite.Box,traverse/0,false,11,1,2,1,1,2,8,6,0,1,0,8,0,0,1,0,0,1,1,2,1,2,1,0,0,0,4,1,0,false
C:\PROJECTS\huston\huston\src\composite\Box.java,composite.Box,add/1[composite.Entity],false,10,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\PROJECTS\huston\huston\src\visitor\VisitorComposite3.java,visitor.VisitorComposite3,main/1[java.lang.String[]],false,5,3,8,0,8,4,8,14,0,5,1,8,0,0,3,0,0,0,2,8,6,4,2,0,0,0,13,9,0,false
C:\PROJECTS\huston\huston\src\observer\AlarmListener.java,observer.AlarmListener,alarm/0,false,3,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\state\C.java,state.C,off/1[state.FSM],false,6,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\C.java,state.C,ack/1[state.FSM],false,7,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\C.java,state.C,on/1[state.FSM],false,4,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\command\FanOffCommand.java,command.FanOffCommand,execute/0,false,9,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
C:\PROJECTS\huston\huston\src\command\FanOffCommand.java,command.FanOffCommand,FanOffCommand/1[command.Fan],true,6,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\B.java,state.B,off/1[state.FSM],false,6,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\B.java,state.B,ack/1[state.FSM],false,8,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\B.java,state.B,on/1[state.FSM],false,4,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\A.java,state.A,off/1[state.FSM],false,6,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,false
C:\PROJECTS\huston\huston\src\state\A.java,state.A,ack/1[state.FSM],false,8,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,0,false
