file,class,method,variable,usage
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Adapter\FormatAdapter.java,StructuralPatterns.Adapter.FormatAdapter,FormatAdapter/1[StructuralPatterns.Adapter.IUsFormat],usFormatData,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Proxy\IServerActions.java,StructuralPatterns.Proxy.IServerActions,performAction/1[java.lang.String],action,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\Navigate.java,BehavioralPatterns.Strategy.Navigate,setStrategy/1[BehavioralPatterns.Strategy.INavigationStrategy],navStrategy,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\Navigate.java,BehavioralPatterns.Strategy.Navigate,"Navigate/2[java.lang.String,java.lang.String]",finishDestination,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\Navigate.java,BehavioralPatterns.Strategy.Navigate,"Navigate/2[java.lang.String,java.lang.String]",startDestination,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\AddCommand.java,BehavioralPatterns.Command.AddCommand,"AddCommand/2[BehavioralPatterns.Command.Calculator,double]",calculator,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\AddCommand.java,BehavioralPatterns.Command.AddCommand,"AddCommand/2[BehavioralPatterns.Command.Calculator,double]",operand,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\AMAZON.java,BehavioralPatterns.Observer.AMAZON,AMAZON/1[double],price,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,compute/1[BehavioralPatterns.Command.ICommand],command,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,redo/1[int],redoSteps,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,redo/1[int],i,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,redo/1[int],steps,3
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,undo/1[int],i,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,undo/1[int],undoSteps,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\CommandsManager.java,BehavioralPatterns.Command.CommandsManager,undo/1[int],steps,3
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\StoredItem.java,StructuralPatterns.Composite.StoredItem,remove/1[StructuralPatterns.Composite.StoredItem],item,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\StoredItem.java,StructuralPatterns.Composite.StoredItem,Add/1[StructuralPatterns.Composite.StoredItem],item,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\StoredItem.java,StructuralPatterns.Composite.StoredItem,printContainingFiles/1[int],tier,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Factory\ShapeFactory.java,CreationalPatterns.Factory.ShapeFactory,"createShape/2[java.lang.String,double[]]",args,5
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Factory\ShapeFactory.java,CreationalPatterns.Factory.ShapeFactory,"createShape/2[java.lang.String,double[]]",type,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequestsIterator.java,BehavioralPatterns.Iterator.FanRequestsIterator,FanRequestsIterator/1[BehavioralPatterns.Iterator.FanRequestsCollection],requestsCollection,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\DriveFlyNavigation.java,BehavioralPatterns.Strategy.DriveFlyNavigation,"getNavigationPath/2[java.lang.String,java.lang.String]",start,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\DriveFlyNavigation.java,BehavioralPatterns.Strategy.DriveFlyNavigation,"getNavigationPath/2[java.lang.String,java.lang.String]",finish,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\Watcher.java,BehavioralPatterns.Observer.Watcher,sell/1[BehavioralPatterns.Observer.Stock],stock,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\Watcher.java,BehavioralPatterns.Observer.Watcher,buy/1[BehavioralPatterns.Observer.Stock],stock,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\Watcher.java,BehavioralPatterns.Observer.Watcher,"update/2[BehavioralPatterns.Observer.Stock,double]",price,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\Watcher.java,BehavioralPatterns.Observer.Watcher,"update/2[BehavioralPatterns.Observer.Stock,double]",stock,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\DirectoryItem.java,StructuralPatterns.Composite.DirectoryItem,Add/1[StructuralPatterns.Composite.StoredItem],item,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\DirectoryItem.java,StructuralPatterns.Composite.DirectoryItem,remove/1[StructuralPatterns.Composite.StoredItem],item,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\DirectoryItem.java,StructuralPatterns.Composite.DirectoryItem,printContainingFiles/1[int],item,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\DirectoryItem.java,StructuralPatterns.Composite.DirectoryItem,printContainingFiles/1[int],tier,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\DirectoryItem.java,StructuralPatterns.Composite.DirectoryItem,printContainingFiles/1[int],i,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\DirectoryItem.java,StructuralPatterns.Composite.DirectoryItem,DirectoryItem/1[java.lang.String],name,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\BargainInvestor.java,BehavioralPatterns.Observer.BargainInvestor,"update/2[BehavioralPatterns.Observer.Stock,double]",price,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\BargainInvestor.java,BehavioralPatterns.Observer.BargainInvestor,"update/2[BehavioralPatterns.Observer.Stock,double]",stock,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\BargainInvestor.java,BehavioralPatterns.Observer.BargainInvestor,buy/1[BehavioralPatterns.Observer.Stock],stock,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\BargainInvestor.java,BehavioralPatterns.Observer.BargainInvestor,sell/1[BehavioralPatterns.Observer.Stock],stock,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\Calculator.java,BehavioralPatterns.Command.Calculator,divide/1[double],operand,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\Calculator.java,BehavioralPatterns.Command.Calculator,add/1[double],operand,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\Calculator.java,BehavioralPatterns.Command.Calculator,multiply/1[double],operand,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\Calculator.java,BehavioralPatterns.Command.Calculator,substract/1[double],operand,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\MultiplyCommand.java,BehavioralPatterns.Command.MultiplyCommand,"MultiplyCommand/2[BehavioralPatterns.Command.Calculator,double]",calculator,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\MultiplyCommand.java,BehavioralPatterns.Command.MultiplyCommand,"MultiplyCommand/2[BehavioralPatterns.Command.Calculator,double]",operand,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequest.java,BehavioralPatterns.Iterator.FanRequest,FanRequest/1[java.lang.String],content,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Decorator\CarDecorator.java,StructuralPatterns.Decorator.CarDecorator,CarDecorator/1[StructuralPatterns.Decorator.ICar],car,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Proxy\ProxyPerformAction.java,StructuralPatterns.Proxy.ProxyPerformAction,performAction/1[java.lang.String],action,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Proxy\ProxyPerformAction.java,StructuralPatterns.Proxy.ProxyPerformAction,ProxyPerformAction/1[boolean],isAdmin,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Factory\Circle.java,CreationalPatterns.Factory.Circle,Circle/1[double],radius,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\META.java,BehavioralPatterns.Observer.META,META/1[double],price,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Prototype\UnitPrototypesCache.java,CreationalPatterns.Prototype.UnitPrototypesCache,getUnit/1[java.lang.String],cachedUnit,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Prototype\UnitPrototypesCache.java,CreationalPatterns.Prototype.UnitPrototypesCache,getUnit/1[java.lang.String],unitId,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequestsCollection.java,BehavioralPatterns.Iterator.FanRequestsCollection,at/1[int],index,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\FanRequestsCollection.java,BehavioralPatterns.Iterator.FanRequestsCollection,addRequest/1[BehavioralPatterns.Iterator.FanRequest],requet,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\TeamTactics.java,BehavioralPatterns.State.TeamTactics,setState/1[BehavioralPatterns.State.ITacticalState],state,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Prototype\Unit.java,CreationalPatterns.Prototype.Unit,setRange/1[int],range,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Prototype\Unit.java,CreationalPatterns.Prototype.Unit,setType/1[java.lang.String],type,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Prototype\Unit.java,CreationalPatterns.Prototype.Unit,clone/0,e,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Prototype\Unit.java,CreationalPatterns.Prototype.Unit,clone/0,clone,3
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Prototype\Unit.java,CreationalPatterns.Prototype.Unit,setPower/1[int],power,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Decorator\TurboCarDecorator.java,StructuralPatterns.Decorator.TurboCarDecorator,TurboCarDecorator/1[StructuralPatterns.Decorator.ICar],car,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\INavigationStrategy.java,BehavioralPatterns.Strategy.INavigationStrategy,"getNavigationPath/2[java.lang.String,java.lang.String]",start,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\INavigationStrategy.java,BehavioralPatterns.Strategy.INavigationStrategy,"getNavigationPath/2[java.lang.String,java.lang.String]",finish,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\ShortInvestor.java,BehavioralPatterns.Observer.ShortInvestor,"update/2[BehavioralPatterns.Observer.Stock,double]",price,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\ShortInvestor.java,BehavioralPatterns.Observer.ShortInvestor,"update/2[BehavioralPatterns.Observer.Stock,double]",stock,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\ShortInvestor.java,BehavioralPatterns.Observer.ShortInvestor,buy/1[BehavioralPatterns.Observer.Stock],stock,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\ShortInvestor.java,BehavioralPatterns.Observer.ShortInvestor,sell/1[BehavioralPatterns.Observer.Stock],stock,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\AttackingTactics.java,BehavioralPatterns.State.AttackingTactics,attack/1[BehavioralPatterns.State.TeamTactics],tactics,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\AttackingTactics.java,BehavioralPatterns.State.AttackingTactics,defend/1[BehavioralPatterns.State.TeamTactics],tactics,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\ITacticalState.java,BehavioralPatterns.State.ITacticalState,attack/1[BehavioralPatterns.State.TeamTactics],tactics,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\ITacticalState.java,BehavioralPatterns.State.ITacticalState,defend/1[BehavioralPatterns.State.TeamTactics],tactics,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\AbstractFactory\Meal.java,CreationalPatterns.AbstractFactory.Meal,Meal/1[CreationalPatterns.AbstractFactory.MealFactory],factory,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Iterator\IAbstractCollection.java,BehavioralPatterns.Iterator.IAbstractCollection,at/1[int],index,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\BalancedTactics.java,BehavioralPatterns.State.BalancedTactics,attack/1[BehavioralPatterns.State.TeamTactics],tactics,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\BalancedTactics.java,BehavioralPatterns.State.BalancedTactics,defend/1[BehavioralPatterns.State.TeamTactics],tactics,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Proxy\RealPerformAction.java,StructuralPatterns.Proxy.RealPerformAction,performAction/1[java.lang.String],action,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMeal.java,CreationalPatterns.Builder.BurgerMeal,getTotalCost/0,cost,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMeal.java,CreationalPatterns.Builder.BurgerMeal,getTotalCost/0,ingredient,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMeal.java,CreationalPatterns.Builder.BurgerMeal,showMeal/0,ingredient,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMeal.java,CreationalPatterns.Builder.BurgerMeal,addItem/1[CreationalPatterns.Builder.Item],item,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\AllOutAttackTactics.java,BehavioralPatterns.State.AllOutAttackTactics,attack/1[BehavioralPatterns.State.TeamTactics],tactics,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\AllOutAttackTactics.java,BehavioralPatterns.State.AllOutAttackTactics,defend/1[BehavioralPatterns.State.TeamTactics],tactics,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\DirectFlightNavigation.java,BehavioralPatterns.Strategy.DirectFlightNavigation,"getNavigationPath/2[java.lang.String,java.lang.String]",start,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Strategy\DirectFlightNavigation.java,BehavioralPatterns.Strategy.DirectFlightNavigation,"getNavigationPath/2[java.lang.String,java.lang.String]",finish,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\FileItem.java,StructuralPatterns.Composite.FileItem,Add/1[StructuralPatterns.Composite.StoredItem],item,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\FileItem.java,StructuralPatterns.Composite.FileItem,remove/1[StructuralPatterns.Composite.StoredItem],item,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\FileItem.java,StructuralPatterns.Composite.FileItem,FileItem/1[java.lang.String],name,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\FileItem.java,StructuralPatterns.Composite.FileItem,printContainingFiles/1[int],tier,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\StructuralPatterns\Composite\FileItem.java,StructuralPatterns.Composite.FileItem,printContainingFiles/1[int],i,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\IInvestor.java,BehavioralPatterns.Observer.IInvestor,buy/1[BehavioralPatterns.Observer.Stock],stock,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\IInvestor.java,BehavioralPatterns.Observer.IInvestor,"update/2[BehavioralPatterns.Observer.Stock,double]",price,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\IInvestor.java,BehavioralPatterns.Observer.IInvestor,"update/2[BehavioralPatterns.Observer.Stock,double]",stock,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Observer\IInvestor.java,BehavioralPatterns.Observer.IInvestor,sell/1[BehavioralPatterns.Observer.Stock],stock,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMealBuilder.java,CreationalPatterns.Builder.BurgerMealBuilder,prepareLambChipsCoke/0,meal,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMealBuilder.java,CreationalPatterns.Builder.BurgerMealBuilder,prepareBeefSaladsBeer/0,meal,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMealBuilder.java,CreationalPatterns.Builder.BurgerMealBuilder,prepareVeggieChipsBeer/0,meal,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Builder\BurgerMealBuilder.java,CreationalPatterns.Builder.BurgerMealBuilder,prepareBeefChipsCoke/0,meal,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Factory\Rectangle.java,CreationalPatterns.Factory.Rectangle,"Rectangle/2[double,double]",width,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\CreationalPatterns\Factory\Rectangle.java,CreationalPatterns.Factory.Rectangle,"Rectangle/2[double,double]",height,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\ParkTheBusTactics.java,BehavioralPatterns.State.ParkTheBusTactics,attack/1[BehavioralPatterns.State.TeamTactics],tactics,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\State\ParkTheBusTactics.java,BehavioralPatterns.State.ParkTheBusTactics,defend/1[BehavioralPatterns.State.TeamTactics],tactics,0
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\User.java,BehavioralPatterns.Command.User,undo/1[int],steps,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\User.java,BehavioralPatterns.Command.User,redo/1[int],steps,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\User.java,BehavioralPatterns.Command.User,"compute/2[char,double]",operator,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\BehavioralPatterns\Command\User.java,BehavioralPatterns.Command.User,"compute/2[char,double]",operand,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],msg,3
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],bargainInvestor,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],veggieChipsBeer,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],turboHonda,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],fit,3
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],iterator,7
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],parisToLondon,6
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],driveThanFlight,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],directDrive,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],factoryShapes,4
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],fat,3
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],action,3
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],lambChipsCoke,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],mainDir,5
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],shortInvestor,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],watcher,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],shape,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],fatAdapter,2
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],rectrangle,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],army,5
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],amazon,6
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],mtw2,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],vegMeal,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],fanRequests,1
C:\PROJECTS\DesignPatternsJavamain\DesignPatternsJava-main\Main\Main.java,Main.Main,main/1[java.lang.String[]],aoe2,1
